"Date_Published","FIPS","Admin2","Province_State","Country_Region","Last_Update","Latitude","Longitude","Confirmed","Deaths","Recovered","Active","Combined_Key"
"02-06-2020",NA,NA,"Hubei","China",2020-02-06 23:23:02,30.9756,112.2707,22112,618,817,20677,"Hubei, China"
"02-06-2020",NA,NA,"Guangdong","China",2020-02-06 12:43:02,23.3417,113.4244,970,0,69,901,"Guangdong, China"
"02-06-2020",NA,NA,"Zhejiang","China",2020-02-06 10:53:04,29.1832,120.0934,954,0,94,860,"Zhejiang, China"
"02-06-2020",NA,NA,"Henan","China",2020-02-06 11:23:14,33.882,113.614,851,2,56,793,"Henan, China"
"02-06-2020",NA,NA,"Hunan","China",2020-02-06 13:13:06,27.6104,111.7088,711,0,81,630,"Hunan, China"
"02-06-2020",NA,NA,"Jiangxi","China",2020-02-06 02:33:01,27.614,115.7221,600,0,37,563,"Jiangxi, China"
"02-06-2020",NA,NA,"Anhui","China",2020-02-06 13:33:02,31.8257,117.2264,591,0,34,557,"Anhui, China"
"02-06-2020",NA,NA,"Chongqing","China",2020-02-06 23:33:02,30.0572,107.874,411,2,24,385,"Chongqing, China"
"02-06-2020",NA,NA,"Jiangsu","China",2020-02-06 08:03:10,32.9711,119.455,373,0,34,339,"Jiangsu, China"
"02-06-2020",NA,NA,"Shandong","China",2020-02-06 07:53:02,36.3427,118.1498,347,0,27,320,"Shandong, China"
"02-06-2020",NA,NA,"Sichuan","China",2020-02-06 08:03:10,30.6171,102.7103,321,1,31,289,"Sichuan, China"
"02-06-2020",NA,NA,"Beijing","China",2020-02-06 03:23:11,40.1824,116.4142,274,1,31,242,"Beijing, China"
"02-06-2020",NA,NA,"Shanghai","China",2020-02-06 06:53:07,31.202,121.4491,257,1,25,231,"Shanghai, China"
"02-06-2020",NA,NA,"Heilongjiang","China",2020-02-06 08:13:06,47.862,127.7615,227,3,8,216,"Heilongjiang, China"
"02-06-2020",NA,NA,"Fujian","China",2020-02-06 11:03:19,26.0789,117.9874,215,0,14,201,"Fujian, China"
"02-06-2020",NA,NA,"Shaanxi","China",2020-02-06 13:53:02,35.1917,108.8701,173,0,9,164,"Shaanxi, China"
"02-06-2020",NA,NA,"Guangxi","China",2020-02-06 04:13:13,23.8298,108.7881,168,0,14,154,"Guangxi, China"
"02-06-2020",NA,NA,"Hebei","China",2020-02-06 13:53:02,37.8957,114.9042,157,1,13,143,"Hebei, China"
"02-06-2020",NA,NA,"Yunnan","China",2020-02-06 09:43:02,24.974,101.487,133,0,7,126,"Yunnan, China"
"02-06-2020",NA,NA,"Hainan","China",2020-02-06 11:13:24,19.1959,109.7453,106,1,8,97,"Hainan, China"
"02-06-2020",NA,NA,"Shanxi","China",2020-02-06 23:03:02,37.5777,112.2922,96,0,12,84,"Shanxi, China"
"02-06-2020",NA,NA,"Liaoning","China",2020-02-06 14:33:02,41.2956,122.6085,94,0,5,89,"Liaoning, China"
"02-06-2020",NA,NA,"Tianjin","China",2020-02-06 23:43:01,39.3054,117.323,79,1,2,76,"Tianjin, China"
"02-06-2020",NA,NA,"Guizhou","China",2020-02-06 09:53:02,26.8154,106.8748,71,1,6,64,"Guizhou, China"
"02-06-2020",NA,NA,"Gansu","China",2020-02-05 16:23:06,35.7518,104.2861,62,0,6,56,"Gansu, China"
"02-06-2020",NA,NA,"Jilin","China",2020-02-06 14:23:04,43.6661,126.1923,59,0,4,55,"Jilin, China"
"02-06-2020",NA,NA,"Inner Mongolia","China",2020-02-06 02:23:08,44.0935,113.9448,46,0,4,42,"Inner Mongolia, China"
"02-06-2020",NA,NA,NA,"Japan",2020-02-06 02:53:03,36.204824,138.252924,45,0,1,44,"Japan"
"02-06-2020",NA,NA,"Ningxia","China",2020-02-06 02:13:15,37.2692,106.1655,40,0,1,39,"Ningxia, China"
"02-06-2020",NA,NA,"Xinjiang","China",2020-02-06 01:13:08,41.1129,85.2401,36,0,0,36,"Xinjiang, China"
"02-06-2020",NA,NA,NA,"Singapore",2020-02-05 16:33:03,1.2833,103.8333,28,0,0,28,"Singapore"
"02-06-2020",NA,NA,NA,"Thailand",2020-02-04 15:33:03,15.870032,100.992541,25,0,5,20,"Thailand"
"02-06-2020",NA,NA,"Hong Kong","China",2020-02-06 14:43:02,22.3,114.2,24,1,0,23,"Hong Kong, China"
"02-06-2020",NA,NA,NA,"South Korea",2020-02-06 02:53:03,35.907757,127.766922,23,0,0,23,"South Korea"
"02-06-2020",NA,NA,"Qinghai","China",2020-02-06 02:13:15,35.7452,95.9956,18,0,3,15,"Qinghai, China"
"02-06-2020",NA,NA,NA,"Taiwan",2020-02-06 15:03:04,23.7,121,16,0,1,15,"Taiwan"
"02-06-2020",NA,NA,NA,"Germany",2020-02-03 20:53:02,51.165691,10.451526,12,0,0,12,"Germany"
"02-06-2020",NA,NA,NA,"Malaysia",2020-02-05 15:43:02,4.210484,101.975766,12,0,0,12,"Malaysia"
"02-06-2020",NA,NA,"Macau","China",2020-02-06 14:23:04,22.1667,113.55,10,0,1,9,"Macau, China"
"02-06-2020",NA,NA,NA,"Vietnam",2020-02-06 01:13:08,14.058324,108.277199,10,0,1,9,"Vietnam"
"02-06-2020",NA,NA,NA,"France",2020-02-01 01:52:40,46.2276,2.2137,6,0,0,6,"France"
"02-06-2020",NA,NA,NA,"United Arab Emirates",2020-02-02 05:43:01,23.424076,53.847818,5,0,0,5,"United Arab Emirates"
"02-06-2020",NA,NA,"New South Wales","Australia",2020-02-06 03:13:22,-33.8688,151.2093,4,0,2,2,"New South Wales, Australia"
"02-06-2020",NA,NA,"Queensland","Australia",2020-02-06 02:53:03,-27.4698,153.0251,4,0,0,4,"Queensland, Australia"
"02-06-2020",NA,NA,"Victoria","Australia",2020-02-01 18:12:49,-37.8136,144.9631,4,0,0,4,"Victoria, Australia"
"02-06-2020",NA,NA,NA,"India",2020-02-03 21:43:02,20.593684,78.96288,3,0,0,3,"India"
"02-06-2020",NA,NA,"South Australia","Australia",2020-02-02 22:33:07,-34.9285,138.6007,2,0,0,2,"South Australia, Australia"
"02-06-2020",NA,NA,"British Columbia","Canada",2020-02-05 17:33:03,53.7267,-127.6476,2,0,0,2,"British Columbia, Canada"
"02-06-2020",NA,"Toronto","Ontario","Canada",2020-02-04 00:13:06,NA,NA,2,0,0,2,"Toronto, Ontario, Canada"
"02-06-2020",NA,NA,NA,"Italy",2020-01-31 08:15:53,41.87194,12.56738,2,0,0,2,"Italy"
"02-06-2020",NA,NA,NA,"Philippines",2020-02-02 03:33:07,12.879721,121.774017,2,1,0,1,"Philippines"
"02-06-2020",NA,NA,NA,"Russia",2020-01-31 16:13:45,61.52401,105.318756,2,0,0,2,"Russia"
"02-06-2020",NA,NA,NA,"United Kingdom",2020-02-01 01:52:40,55.3781,-3.436,2,0,0,2,"United Kingdom"
"02-06-2020",NA,"Chicago","Illinois","United States",2020-02-01 19:43:03,NA,NA,2,0,0,2,"Chicago, Illinois, United States"
"02-06-2020","06069","San Benito","California","United States",2020-02-03 03:53:02,36.60308176,-121.069975,2,0,0,2,"San Benito, California, United States"
"02-06-2020","06085","Santa Clara","California","United States",2020-02-03 00:43:02,37.23104908,-121.6970462,2,0,0,2,"Santa Clara, California, United States"
"02-06-2020",NA,NA,NA,"Belgium",2020-02-04 15:43:02,50.8333,4.469936,1,0,0,1,"Belgium"
"02-06-2020",NA,NA,NA,"Cambodia",2020-01-31 08:15:53,11.55,104.9167,1,0,0,1,"Cambodia"
"02-06-2020",NA,"London","Ontario","Canada",2020-02-04 00:03:11,NA,NA,1,0,0,1,"London, Ontario, Canada"
"02-06-2020",NA,NA,NA,"Finland",2020-01-31 08:15:53,61.92411,25.748151,1,0,0,1,"Finland"
"02-06-2020",NA,NA,"Tibet","China",2020-02-01 01:52:40,31.6927,88.0924,1,0,0,1,"Tibet, China"
